id,citation_context,section,citation_intent
48694,"Marathice için 9 kadın konuşmacı tarafından seslendirilen 3.072'si benzersiz olan toplam 17.989 kelime içeren ve 3,02 saat uzunluğunda veri kümesi geliştirilmiştir <CITE> .",ilgili çalişmalar,background
33957,"Filtreleme temelli yöntemlerden Fourier dönüşümü  , ve dalgacık dönüşümü <CITE> literatürde sıkça kullanılmaktadır.",giriş,background
49162,"Bir düğüm erişim mesafesindeki komşu düğümlerle doğrudan haberleşirken, komşu olmayan diğer düğümlerle ara düğümler üzerinden haberleşmektedir<CITE> .",giriş,background
49001,"""Coalition Battle Management Language (C-BML)"" dili ""Simulation Interoperability Standards Organization"" tarafından geliştirilmiştir ki bu dil hem canlı birimlerin hem de insansız birimlerin benzetim ve gerçek-zamanlı işleyişi için ortak bir dildir <CITE> .",benzer çalışmalar,background
48605,Bu mimari ile MINST veri tabanındaki el yazması rakamlar yüksek bir doğrulukta tahmin edilmiştir <CITE> .,evrişimsel sinir ağlari,background
34858,Derlem oluşturulurken sözcüklerin analizi için kullanılan biçimbirimsel çözümleyici <CITE> sentaks ve anlamsal bilgi de dahil olmak üzere oldukça zengin bir çözümleme bilgisi sunmaktadır.,çk etiketlerinin indirgenmesi,basis
35070,Bu teknolojilerde verinin düzenli sıralara ya da klâsik veri tabanı tablolarına yerleştirilmesi gerekmemektedir <CITE> .,büyük veri,background
29301,"Bugüne kadar yapılmış bilimsel yayınlara bakıldığında, değerlendirme yöntemlerini farklı bakış açılarına göre gruplayan yayınlara rastlanmakla beraber farklı BT yatırımları için uygun değerlendirme yöntemlerini öneren sadece Farbey ve arkadaşları olmuştur <CITE> .",araştırmanın önemi ve amacı,background
43298,"Protein ikincil yapı tahmin çalışmalarında sıklıkla kullanılan makine öğrenmesi yaklaşımları arasında yapay sinir ağları <CITE> ,  , k-en yakın komşu  ,  , destek vektör makineleri  ,   yer almaktadır.",giriş,background
29775,Çalışmalarında görüntü sınıflandırma ve hasar belirleme çalışmasında yapay sinir ağları yöntemini uygulamışlardır <CITE> .,afet risk yönetiminde yapay zekâ kullanimi,background
30088,"Kümelerin merkezi metodunun matematiksel gösterimi Denklem 6, 7 ve 8' de görülebilir <CITE> .",kaldırma hareketinin analizi için önerilen tip-2 bulanık sistem yaklaşımı,basis
49391,"İnce çalışmasında <CITE>, Veri Madenciliği teknikleri kullanılarak Fırat Üniversitesi Teknik Eğitim Fakültesi Bilgisayar Eğitimi bölümü öğrencilerinin notları kullanılarak öğrenci başarılarının analizi yapılmıştır.",giriş,background
29328,"Daha yakın zamanlarda, geleneksel algoritmalardaki sınırlamalar ve hesaplamalı işlem gücündeki artış, araştırmaları kan hücresi sınıflandırması için destek vektör makineleri <CITE> , bayes sınıflandırıcıları   ve rasgele orman   gibi makine öğrenimi yöntemleri geliştirmeye yöneltti.",giriş,background
35312,"AlexNet, Krizhevsky ve ark. tarafından 2010 yılında geliştirilmiştir. Bu model 1,2 milyon adet yüksekçözünürlüklü resim ve 1000 adet sınıfa sahip olan ImageNet <CITE> veri setinin eğitilmesi amacıyla oluşturulmuştur.",yöntemler,background
32572,Ancak verilerin ve küme sayısının oldukça fazla olması sebebiyle; veri kümesinde bir dizi k değeri için kümeleme yapılarak her k değeri için küme içi kareler toplamını bulan Elbow Metodu tercih edilmiştir <CITE> .,yöntem ve bulgular,basis
29632,"Yeşil tüketim veya diğer bir adıyla yeşil ürün tüketimi, çevrenin korunması için çevreye zarardan kaçınan veya bunu azaltan ortalama ölçüde tüketim kısıtları koyan yeni bir tüketim davranış şeklidir <CITE> .",kaynak taraması,background
48229,"Sonuç olarak Neo4j çerçeve modeli, güç sistemindeki büyük verinin özelliklerine daha uygundur <CITE> .",literatür taraması,background
31863,Son yıllarda kullanılan uç (edge) ve sis (fog) bulut teknolojileri bu tür kritik problemlerin çözümünde ciddi performans artışı sağlamayı başarmıştır<CITE> .,giriş,background
42662,Bu iki yaklaşımın yakınlaştıtılmasıyla ortaya çıkan Adaptif Piyasa Hipotezi'ne göre piyasaların etkinliği olaylar ve yapısal değişiklikler nedeniyle değişebilmektedir <CITE> .,giriş,background
48965,Islam ve arkadaşları yapmış oldukları çalışmada Random Forest sınıflandırıcısında %83.66 oranında bir doğruluk değeri elde etmişlerdir <CITE> .,literatür incelemesi,background
49607,"Ayrıca bu platform istatiksel sınıflandırma, video ve görüntüler için IO işlemleri ve temel veri yapılarını içeren bileşenlerden oluşmaktadır <CITE>.",yöntem,basis
35363,"Bunun yanında veri madenciliği ile istatistiksel analizlerde olduğu gibi geleceğe dönük tahminler yapmak da mümkündür  ,  ,  ,  ,  ,  , <CITE> ,  .",kavramlar,background
35282,"Buna rağmen sahip oldukları karmaşık ultrasonik algılama sistemi sayesinde, karanlık bir odanın zeminindeki küçücük bir tırtılı bile algılar ve avlarlar <CITE> .",giriş,background
32580,"Tavlama benzetimi ve tepe tırmanma gibi benzer arama algoritmaları ile karşılaştırıldığında, bu algoritmanın tavlama benzetiminden ve tavlama benzetiminin ise genetik arama ve tepe tırmanmadan daha verimli sonuçlar ürettiği sırasıyla <CITE> ve [REF] çalışmalarında gösterilmiştir.",temel bilgiler,support
48975,"Bu kelime listesinde stopwords (the, he, she, at, with vb.) kelimeleri olduğundan dolayı bu kelimelerin temizlenmesi gerekmektedir <CITE> .",materyal ve metot,background
49327,"Gite ve diğerleri <CITE>, Shenzhen ve Montgomery County veri setlerini birleştirerek geliştirilmiş U-Net modeli üzerinde %97,96 Dice katsayısı ile segmentasyon gerçekleştirmişlerdir. Bu çalışmanın segmentasyon performansı az da olsa bu çalışmadan yüksektir.",deneysel sonuçlar ve tartişma,differ
49541,Softmax katmanı ile gelen giriş verisi sınıflandırılmaktadır <CITE>.,materyal ve metot,basis
49057,Kumar ve Kumar <CITE> akıllı tabanlı bir hibrit model önermiştir.,literatür taramasi,background
38293,"<CITE> tarafından verilen örnek, duygulardaki hedeflerin belirlenmesinin anlaşılır bir örneğini oluşturmaktadır.",giriş,background
38283,"Müşteri odaklı yaklaşımın bir sonucu olarak işletmelerin sürdürülebilirlik düzeyleri ve rekabet güçleri, müşterileri ile olan iletişimlerine ve onlardan gelen geri bildirimleri değerlendirme kapasitelerine bağlıdır <CITE> .",giriş,background
35783,"Scrum modeli, yazılım geliştirme yöntemlerinin hayata dair uygulanabilirliğini sağlayan en uygun yöntemlerin başında gelmektedir <CITE>.",yöntem ve metodoloji,background
30132,"KSA mimarileri kullanarak geliştirilmiş birçok popüler model bulunmaktadır. Bunlar; LeNet, AlexNet , GoogLeNet <CITE>, VGGNet ve ResNet gibi modellerdir. Bu modeller KSA tabanlı uygulamalar geliştirerek görüntü işleme, sınıflama alanında büyük başarımlar elde etmişlerdir.",önerilen tanıma sistemi,background
32376,Uygulama ile kulak çınlaması tedavisi için akıllı telefon tabanlı bir bilişsel davranışçı terapi ve ses terapi platformunun potansiyel olarak umut verici biçimde etkin olduğu görülmüştür böylece bu tedavi yönteminin gelecekte randomize kontrollü çalışmaları teşvik edeceği düşünülmektedir <CITE> .,yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35071,"1.Hacim (Volume): Hacim, üretilen verinin yüksek boyutunu ifade etmekte kullanılır <CITE> .",büyük veri,background
48475,"YAK tabanlı nitelik seçme yöntemi ile %71,48 ve %98,46 arasında değişen kesinlik değerleri elde edilirken GA ile %69,2 ve %96,6 arasında değişen kesinlik değerleri, KKO ile %71,03 ve %96,6 arasında değişen kesinlik değerleri ve PSO ile %68,7 ile %96,6 arasında değişen kesinlik değerleri elde edilmiştir <CITE> .",önceki çalişmalar,background
49039,"Saldırı tespit sistemleri için kesinlik ve kararlılık iki önemli metriktir <CITE> ve son yıllarda, bu önlemleri geliştirmek için birçok çalışma yapılmıştır  .",giriş,background
40015,Son zamanlarda çeşitli veri madenciliği ve makine öğrenme algoritmaları log dosyalarındaki bilgileri analiz etmek üzere yoğun olarak kullanılmaktadır <CITE> .,literatür incelemesi,background
34826,Derin öğrenme yöntemleri son zamanlarda görüntü işleme ve sınıflandırma konularındaki yüksek başarım göstermektedir <CITE> .,giriş,background
30391,Ortalama olarak bir ürünün toplam maliyetinin %20'si kadarını ulaştırma maliyetleri oluşturmaktadır <CITE> .,giriş,background
29139,"Ayrıca bu yöntem, tekrarlayan denemeyanılma faaliyetlerini en aza indirmek, önerilen tasarımlar arasından en iyisini seçmek ve tasarım dünyası için bilimsel bir alt yapı oluşturarak bilgisayardan mümkün olduğu kadar fazla yararlanmayı da amaçlamaktadır <CITE> .",aksiyomlarla tasarım yöntemi,basis
49085,"Izleyen yıllarda, yapay sinir ağının kullanımıyla yol verisi elde edilen başka yöntemler de geliştirilmiştir <CITE>.",giriş,background
29971,Bir çalışmada W. Chen ve arkadaşları çoklu kamera ile kaydedilmiş görüntüler üzerinde nesne takibi işlemini gerçekleştirmişlerdir <CITE> .,giriş,background
29320,"Koronavirüs'e karşı zorlu bir mücadelenin devam ettiği günümüzde, bu tür ölümcül virüslere karşı antikor üretmek oldukça önemli bir görevdir <CITE> .",giriş,background
48794,"Bu sinir ağı girdiler, ağırlıklar, toplam fonksiyonu, birleşme fonksiyonu, aktivasyon fonksiyonu ve çıkıştan oluşmaktadır  , <CITE> .",meteryal ve metot,background
46601,IVR ve Chatbot gibi uygulamalarda ilk aşamada yüksek yatırım gerektiren ancak sonrasında herhangi bir işgücü taşımadığı için bu maliyeti kısa sürede karşılayan uygulamalardır <CITE> .,bulgular ve tartışma,discuss
47402,"Çalışma <CITE> 'te ADS-B veri saldırılarını saptamak için, ADS-B verilerinin zamansal korelasyonlarını ve dağılım karakteristiklerini dikkate alan bir anormallik saptama modeli önerilmiştir.",kaynak taraması,background
32902,"Twitter verileri üzerinden kullanılarak yapılan diğer bir çalışmada <CITE> , Naive Bayes yöntemi başarı düzeyi veri karakter sayısının 77'den küçük olması durumunda %91.43 gibi yüksek seviyede bulunmasına rağmen aynı çalışmada veri karakter sayısı 120'den küçük yorumlarda bu başarım oranı %57.14'e düşmüştür.",tartişma,discuss
30253,GAN bölgesinde TBA analizi sonucuna göre görülen pozitif sinyalli yüklemeler Muson alçağının etkisini göstermektedir <CITE> (Asya yaz Muson alçağının sirkülasyon tabanlı etkisi).,güneydoğu anadolu bölgesi'nin  ikliminin incelenmesi,background
48684,"Toplam uzunluğu 1,08 saat uzunluğundadır <CITE>.",ilgili çalişmalar,background
33451,Bunlardan ilki Softmax sınıflayıcı katmanı diğeri ise tespit edilen bölgenin tespit edilme doğruluğunu veren regresyon katmanıdır <CITE> .,faster r-cnn modeli faster r-cnn model,basis
34864,"DVFS algoritmalarının, genel amaçlı sistemlerde en yüksek işlemci gücünde çalışırken, önemli ölçüde enerji tasarrufu sağlayabildiği gösterilmiştir <CITE>",giriş,background
35310,Bu çalışmada kaggle sitesinden alınan veri seti   ve HAM10000 <CITE> herhangi bir önişlem uygulanmadan kullanılmıştır.,veri seti,basis
32332,"Bu ilerlemeler, AB İnsan Beyin Projesi, ABD BRAIN girişimi, NIH SPARC girişimi gibi hükümet girişimleri ile Neurolink ve Galvani Bioelectronics gibi yeni ticari girişimler de dâhil olmak üzere dünya çapında büyük fonlar tarafından desteklenmektedir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
49525,DVM çekirdek fonksiyonlarının performanslarını kıyaslamış ve farklı büyüklükteki farklı veri setlerinde en yüksek doğruluk oranlarını Radyal Bazlı Fonksiyon (RBF) ile elde etmiştir <CITE>. ,materyal ve metot,basis
29352,"Bu çalışmada, Kan Hücresi Sayımı ve Tespiti (Blood Cell Count and Detection -BCCD) <CITE> veri setinden elde edilen kan yayması görüntülerinde beyaz kan hücre türünü sınıflandırmak için derin öğrenme tabanlı bir yöntem önerilmiştir.",materyal ve metot,basis
49529,Uyguladıkları veri seti üzerinde gini indeksinin ve CHI2 yönteminin bilgi kazancından daha etkili sonuçlar verdiği gözlemlenmiş <CITE>.,deneysel çalişmalar,background
29694,"SVM algoritması, 1992 yılında Boser, Guvon ve Vapnik tarafından geliştirilen, sınıflandırma ve regresyon problemlerinin çözümünde uygulanan ve aşırı öğrenmeyi azaltan yapısıyla daha iyi sonuçlar veren güdümlü bir öğrenme algoritmasıdır <CITE> .",yöntemler,background
29990,"Başka bir literatür çalışmasında ise, C. Chen vd., BBH'ler için farklı ağırlık eğitimi metotlarını ve eşik fonksiyonlarını incelemiş ve karşılaştırmışlardır <CITE> .",bulanık bilişsel haritalar,background
29685,"Dünya üzerindeki tüm ülkeler için büyük bir problem haline gelen koronavirüs(Covid-19) pandemisi, ülkelerin ekonomik politikalarının değişmesi gerekliliğini de beraberinde getirmiştir <CITE> .",giriş,background
29721,"Makine öğrenmesi, bilgisayarların insanlar gibi öğrenmesini ve hareket etmesini algoritmalar ve veriler yardımıyla sağlayan yapay zekânın bir alt dalıdır <CITE> .",giriş,background
48607,"ILSVRC-2015 ImageNet yarışmasında Microsoft ResNet mimarisi görüntü sınıflandırmada %3,6'lık bir hata oranıyla insan doğruluk hatasını geride bırakmıştır <CITE> .",evrişimsel sinir ağlari,background
41556,"Ev aletlerinde ve birçok amaca hizmet eden cihazlarda ana sorunlardan biri olan enerji ayrışması konusu için yapılan çalışmada müdahaleci olmayan yük izleme sorununu çözmek için derin evrişimli sinir ağı (Deep Convolutional Neural Network, DCNN) tabanlı bir yöntem önerilmiştir <CITE> .",literatür araştırması,background
29507,"<CITE> , çivi yazısı işaretlerini tanımlamak ve sınıflandırmak için DeepScribe adında bir yapay zeka sistemi geliştirmiştir.",ilgili çalişmalar,background
46518,Yapılan çalışma gazete haberlerinin bitcoin fiyat tahminini nispeten etkilediğini ortaya koymuştur bu sonuca benzer olarak Hopkins ve diğerleri <CITE> tarafından yapılan çalışma sonucunda ulusal ve yerel gazete haberlerinin ekonomik algıları nispeten etkilediği saptanmıştır.,"sonuç, tartişma ve öneriler",support
41742,"Karar ağaçları ile %93.6, yapay sinir ağı modeli ile %91.2 doğruluk elde etmişlerdir <CITE> .",giriş,background
30178,"Mathew ve Vidya, ultrasonografik görüntüler üzerinde tümörlerin yapısını değerlendirirken olasılıksal BCO kullanarak görüntüleri kümelemelerinin sonucunda, Tümör kitlelerinin benign ve malign olak değerlendirilmesindeki hata oranlarının sırası ile 0,092 ve 0,000034 oranında azaldığını belirtmektedirler <CITE> .",giriş,background
30120,Ji ve diğ. <CITE> derin öğrenme kullanarak insan hareketlerinin otomatik tanınmasını sağlamışlardır.,giriş,background
36538,"Bunlar Stokastik gradyan inişi (SGD), Adadelta ve Adagrad yöntemleridir <CITE> .",yöntem,basis
34779,"Prins <CITE> , Araç Rotalama Problemi (VRP) ve bazı uzantılarının çözümü için bir MGA yaklaşımı sunmuş ve denektaşı (benchmark) problem örnekleri üzerinde o zamana kadar VRP için en başarılı çözüm yaklaşımı olan Tabu Arama yaklaşımından daha etkin çalıştığını ortaya koymuştur.",giriş,background
30395,"Meta sezgisel yöntemler, esin kaynağı (doğal veya yapay), kullandığı başlangıç çözüm (popülasyon veya tek çözüm), kullanılan amaç fonksiyonu (dinamik, statik), komşuluk yapısı (tekli, çoklu) ve hafıza durumu (hafızalı, hafızasız) gibi kriterlere sınıflandırmaya tabi tutulabilir <CITE> .",araç rotalama problemi,background
49073,Al Nuaimi ve ark. <CITE> Edge-IIoT-2022 veri kümesini kullanarak veri odaklı saldırı tespit sistemlerini IoT ve endüstriyel IoT ortamlarında 6 adet makine öğrenme algoritması ile değerlendirmişlerdir.,literatür taramasi,background
49047,"Grafik tabanlı yöntemler  , Doğrusal Genetik Programlama  , Bayes Ağı <CITE> , k-NN  , K-Means kümeleme  , Gizli Markov Modeli vb. saldırı tespit sistemi mimarisi için araştırılmıştır.",giriş,background
30806,"Liu'nun bu tanımının ardından, hedef tabanlı duygu analizi üzerine en güncel tanımlama 2014 -2016 yılları arasında artarda düzenlenen Semeval 1 ABSA (Aspect Based Sentiment Analysis) <CITE> ortak çalışmalarında yapılmıştır.",giriş,background
29194,"Random Forest algoritması <CITE> , eğitim verisindeki örneklerin rastgele olarak seçilmesi ile oluşturulan budanmamış sınıflandırma ve regresyon ağaçlarından oluşan bir modeldir.",karar ağaci yöntemi,background
49284,"Test verisi üzerinde %75.42 başarım gösteren bu çalışmada, öznitelik çıkarımı için 3 adet ESA ile birlikte BOVW kullanılmıştır. ESA’ların eğitimde sürecinde DSD <CITE> yönteminden faydalanılmıştır. Elde edilen öznitelik vektörü normalleştirilmiş ve ardından yerel karar destek makineleri ile sınıflandırılmıştır.",giriş,basis
44281,"Graziotin ve arkadaşlarının gerçekleştirdiği çalışmaya göre, yazılım geliştiricilerde, geliştiricinin dışındaki faktörlerden kaynaklanan mutsuzluğun en sık ikinci nedeni olarak zaman baskısı görülürken, birinci mutsuzluk nedeni ""problem çözmede takılı kalmak"" olarak ortaya konmuştur <CITE> .",sonuç ve tartişma,support
49147,"Seri ağaç algoritması, bir eğitim veri kümesi kullanılarak oluşturulan ikili ağaç olarak mantıksal bir model türüdür. Araştırmalarda, bağımsız değişkenlerden yararlanarak bir hedef değişkenin değerini tahmin etmede kullanılır <CITE> .",yöntem,background
34868,"Bi, belirli bir kaynak erişim protokolü altında τi görevi için maksimum engelleme süresidir <CITE> .",sistem için gereken bileşenler,background
29258,"Miller ve arkadaşlarının araştırması, disiplinlerarası bir araştırma ekibinin parçası olarak çalışan öğrenci deneyimlerine ilişkin bir vaka çalışması sunmaktadır <CITE> .",ilgili çalişmalar,background
43549,"CNN, klasik yapay sinir ağından farklı olarak ağ ve nöronları dağıtmak yerine görüntünün özelliklerini çıkarmayı hedefler ve bu sebeple filtreler kullanır <CITE> .",giriş,background
49184,Bu tür uygulamalar için ortak olan görüş: her algılayıcı kendi algılama aralığı içerisinde meydana gelen olayları algılayabilir ve algılayıcılar işlem merkezine bu olayları iletmek için işbirliği içerisinde çalışırlar <CITE> .,giriş,background
29318,"Kanın dört ana bileşeni plazma, kırmızı kan hücreleri (eritrosit), kan pulcukları (trombositler) ve beyaz kan hücreleridir (lökosit) <CITE> .",giriş,background
43380,Bu çalışmanın hemen sonrasında ise Enck ve arkadaşları tarafından Android izin (permission) modeli ve Android' in iç bileşenleri üzerine ilk kayda değer bilimsel çalışma ortaya konmuştur <CITE> .,ilgili çalişmalar,background
42415,"İnsan sinir sisteminden ilham alarak oluşturulan yapay sinir ağlarında kullanılmak üzere çok katmanlı yapıya sahip olan denetimli öğrenme algoritması, ilk kez Ivakhnenko ve Lapa tarafından 1965 yılında yayınlanmıştır <CITE> .",giriş,background
48581,"Önerilen bu Aktif Kuyruk Yönetim Algoritmaları (Active Queue Management) (AQM)'ler kapalı yöntem  ,  , açık yöntem  ,   ve gecikme bazlı yöntemler <CITE> ,   ile sorunları çözmeye çalışmışlardır.",ilgili çalişma,background
29457,"Kuram, model ve o modelin temsilini sağlayan yazılım arasındaki sınırlar da her zaman net değildir <CITE> .",bilimsel yazılım geliştirmede yazılım mühendisliği yetkinlik gereksinimlerine giriş,background
49339,"Ancak, DoS saldırıları halen kimi güvenlik zafiyetleri bulunan cihaz veya web sitelerini etkilemektedir <CITE>.",dos saldirilari,background
34886,Kutluk Bilge Arıkan ve ekibi tarafından gerçekleştirilen bir çalışmada yükseklik kontrolünü LQR (linear-quadratic regulator) ve yönelim kontrolünü PID kontrol algoritması ile sağlayan dengeli uçabilen bir sistem elde etmişlerdir <CITE> .,giriş,background
30036,İnsan hareketlerinin analizini farklı uygulamalarla veren başka birçok çalışma vardır <CITE> .,giriş,background
38286,<CITE> bu geri bildirimleri bilgisayar ve teknoloji destekli süreçlerle hızlı bir şekilde analiz edebilme kapasitesini müşteri sadakatini sağlamada etkin bir yol olarak değerlendirmişlerdir.,giriş,discuss
49603,"<CITE> tarafından yürütülen bir çalışmada, ön işleme için Min-Max Gri Düzey Ayrımcılığı (M2GLD) isimli bir gri yoğunluk ayarlama yöntemi önerilmiştir.",görüntü işleme algoritmaları,background
30177,Szilagyi ve arkadaşları da yine beyin MR görüntülerinin kümelenmesinde klasik BCO yerine yanlılık-düzeltilmiş versiyonunu kullanmışlar ve bu versiyonun klasiğe göre daha hızlı ve daha iyi olduğunu öne sürmüşlerdir <CITE> .,giriş,background
29729,Geçmiş deneyimlerden öğrenir ve mümkün olan en iyi sonucu elde etmek için duruma cevap olarak yaklaşımını adapte etmeye çalışır <CITE> .,giriş,background
32322,"Hibrit EEG-BCI sistemleri, örneğin eklem konum sensörleri veya binoküler göz izleme cihazları gibi diğer biyolojik sinyalleri dâhil ederek çok eklemli cihazları kontrol etme özelliği göstermiştir <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35477,"Bulut bilişim, katmanlarında birçok servis, altyapı ve platform barındırmaktadır <CITE> .",giriş,background
32310,"Kısaca bir BCI, beyin sinyallerini alan, analiz eden ve istenen bir eylemi gerçekleştirmek için bir çıkış cihazına iletilen komutlara çeviren bilgisayar tabanlı bir sistemdir <CITE>.",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
30175,"Zhang & Chen ile Ahmed ve arkadaşlarının çalışmalarında, beyin manyetik rezonans görüntüleme (MRG) verilerinin bulanık bölümlendirilmesinde Bulanık C-Ortalama (BCO) algoritması kullanılmıştır <CITE> ,  .",giriş,background
31022,"Spontane duyguları içeren, üç boyutlu bir duygu alanı çerçevesinde oluşturulan VAM veri tabanı<CITE> bir Alman TV talk-show'u ""Vera am Mittag"" kaydedilmiştir.",giriş,background
29284,"Literatürde bu konu ile ilgili rastlanabilecek iki temel araştırma konusundan ilki stratejik bilişim sistemlerinin planlaması iken, ikincisi de BT yatırımlarını değerlendirmek için kullanılacak tekniklerdir <CITE> .",bilişim teknolojisi yatırımlarının değerlendirilmesi,background
32339,"Bu gelişme ilerleyen yıllarda; 3D modeller, birikim modelleme (FDM), lamine nesne üretimi (LOM), seçici lazer sinterleme (SLS), 3D baskı ve değişken hızlı prototipleme (Polyjet Teknolojisi) gibi diğer katmanlı üretim teknolojilerinin üretilmesine sebep olmuştur <CITE>) .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
29578,"Internet, Avrupa ekonomisi ve toplumu için sahip olduğu hayati görevi nedeniyle Avrupa Birliği tarafından Kritik Bilgi Altyapısı (CII) olarak nitelendirilmiştir <CITE> .",giriş ve teorik çerçeve,background
48930,"Süreç ölçütleri  ; yazılım değişikliklerinin hatalara neden olduğunu, Önceki hata ölçütleri  ; önceki hataların gelecekteki hataları tahmin ettiğini, Kaynak kod ölçütleri   ve Değişikliklerin entropisi <CITE> ; karmaşık değişikliklerin hatalara neden olduğunu, Kod çalkantısı ölçütleri; kaynak kod ölçütlerinin kod çalkantısıyla ilişkisinin çıkarılmasına yardımcı olduğunu, Entropi ölçütleri ise; değişikliklerin entropisinin kaynak kod ölçütleri tarafından daha iyi tanımlandığını belirtir.",giriş,background
49487,Bu algoritmaların sonuçları Ewes ve arkadaşları tarafından yapılan çalışmadan alınmıştır <CITE>.,bulgular,basis
35929,Pratikte çoğu zaman parametrelerin havza üzerinde sabit kaldığı kabul edilen toplu modeller kullanmak gerekir <CITE> .,giriş,background
29895,"Çalışmamızda kullanılan ESA'lar şunlardır: VGG16  , VGG16bnorm  , InceptionV1  , InceptionV3  , Xception  , ResNet50V1  , ResNet50V2  , MobileNetV1   ve MobileNetV2 <CITE> .",çalışma fer2013,basis
32371,"Bireylerin postür değerlendirmesi eklem hareket açıklığı ölçümü, fiziksel aktivite takip ve eğitimi, egzersiz, aktivite yapmasını sağlayan uygulamalar bulunmaktadır <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
49107,"Bu işlem için de çalışmamızda, birbiriyle bağlantısı olmayan ama sınıfla ilişkisi yüksek öznitelik alt kümelerini sezgisel fonksiyon aracılığıyla sıralayan korelasyon tabanlı öznitelik seçimi algoritması (Correlation-based Feature Selection) <CITE> kullanılmıştır.",materyal ve metot,basis
32380,"Sanal gerçeklik, uyarıcı ve eğlenceli ortamlar oluşturarak, kişilerin ilgi ve motivasyonlarını kullanarak, görev bazlı tekniklerle çalışma imkânı sunan bir yöntemdir <CITE> .",yapay zekâ temelli akilli rehabilitasyon teknikleri,background
35730,"Diğer bir makalede, dijital bilgi ekonomisinde işletmeden işletmeye (B2B) kendi kendini yönetme konusu araştırılmıştır <CITE> .",ilgili çalışmalar,background
31405,"Ancak, GRU'nun durumunun ne dereceye kadar açığa çıkarılacağını kontrol eden bir mekanizması yoktur ve her seferinde tüm durumu açığa çıkarır <CITE> .",bellek tabanlı makine öğrenme modelleri,background
49036,Bilgisayar ağ sistemlerinde kurumsal veya kişisel bilgi güvenliğini sağlamak amacıyla birçok araç veya yazılım kullanılmaktadır <CITE> .,giriş,background
29587,"Avrupa Birliği çapında siber güvenlik hazırlık denemeleri, Avrupa'nın Dijital Ajandası'nda öngörülen icraatlardır <CITE> .",giriş ve teorik çerçeve,background
48660,İngilizce gibi zengin kaynaklara sahip dillerde TTS sistemi geliştirmek için veri kümesine erişmek kolaydır <CITE> .,giriş,background
30110,"Niebles ve diğ. <CITE> farklı özellik çıkarımı modelleri kullanarak KTH, Weizmann ve buz pateni veri setleri üzerinde video etiketlemeden sonra yapmış oldukları sınıflandırmada ortalama olarak sırasıyla %83.33, %90 ve %80.76 tanıma performansı sağlamışlardır.",giriş,background
30304,"Bu yaklaşımlar yaygın olarak, bölge tabanlı yöntemlerde özellikle NB işlerken noktaları bölümlere ayırmak ve geometrik ağ oluşturmak için kullanılmıştır <CITE>.",boyutlu veri kümeleri oluşturma,background
31554,Metin sınıflandırma konusunda literatürde birçok çalışma mevcut olmakla birlikte yapılan çalışmaların geneli İngilizce metinler üzerinde yoğunlaşmıştır <CITE> .,giriş,background
49165,Alanyazında tasarsız ağlarda güvenliğin sağlanabilmesi amacıyla güvenli yönlendirme protokolleri konusunda çeşitli çalışmalar bulunmaktadır<CITE> .,giriş,background
29942,"Pek çok araştırmacı tarafından yapılan farklı çalışmalarda finansal raporlarının okunabilirlik düzeyinin şirketin karlılığının doğrudan tahmincisi olduğu tespit edilmiştir, bunun tersi de geçerlidir <CITE> .",literatür araştirmasi,background
35308,"Yıldırım ve Çınar <CITE> , cilt kanserinin iyi huylu veya kötü huylu olup olmadığını belirlemek için Densenet201, Alexnet, Googlenet ve Resnet50 için ayrı ayrı sonuçlar elde edilmiştir.",giriş,background
43378,Android işletim sisteminin güvenliğinin arttırılması yönündeki ilk bilimsel çalışma Linux işletim sistemi çekirdeğinde meydana gelen olayların izlenmesini temel alan bir model olup Schmidt ve arkadaşları <CITE> tarafından gerçekleştirilmiştir.,ilgili çalişmalar,background
36559,Sinir ağı güncellenirken Q-fonksiyonu adı verilen bir fonksiyon ile güncellenir <CITE> .,derin takviyeli öğrenme,background
40070,"WEKA, açık kaynak kodlu ve java platformu üzerinde geliştirilmiş bir programdır <CITE> .",web sunucusu loglari üzerinde yapilan analiz çalişmasi,background
30214,Son yıllardaki çalışmalarda ise derin öğrenme tekniklerin Convolusion Neural Network (CNN) modellerin kullanıldığı gözlemlenmiştir <CITE> .,literatür taraması,background
49041,"Ancak çeşitli performans sonuçları, bu yaklaşımların büyük veri kümelerine uygulandığında doğru ve kesin olmadığını göstermektedir <CITE> .",giriş,background
35428,Bu teknik sayesinde DoS saldırıları birden fazla cihaz yahut program ile kuvvetlendirilmiştir<CITE> .,giriş,background
48804,DVM sınırlı sayıda öğrenme örüntüsü üzerinden iyi bir genelleme düzeyi elde etmek amacıyla yapısal risk minimizasyonu (YRM) tümevarım prensibini uygulayan bir öğrenme makinesidir <CITE> .,meteryal ve metot,background
43546,"Derin öğrenme ise tek katmanlı ve çok katmanlı yapay sinir ağlarından sonra geliştirilen, yapay sinir ağları ile oluşturulmuş bir makine öğrenmesi alt türüdür <CITE> .",giriş,background
